#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 11 15 07 16  2.2  1.2 12.5  1.9  9.1 NNW  NE    AVERAGE  7.4 347
2024 11 15 06 46  2.3  1.1 13.3  2.0  9.1 NNW NNE    AVERAGE  7.4  33
2024 11 15 06 16  2.4  1.3 13.3  2.0  9.9 NNW   N    AVERAGE  7.4 332
2024 11 15 05 46  2.2  1.4 12.5  1.8  9.1 NNW NNE    AVERAGE  7.4 339
2024 11 15 05 16  2.1  1.1 13.3  1.8  9.1 NNW NNE    AVERAGE  7.3 339
2024 11 15 04 46  2.3  1.5 12.5  1.7  9.1 NNW NNE    AVERAGE  7.5 335
2024 11 15 04 16  2.3  1.6 13.3  1.7  8.3 NNW NNE    AVERAGE  7.7 328
2024 11 15 03 46  2.2  1.2 14.3  1.8  8.3 NNW  NE    AVERAGE  6.8 330
2024 11 15 03 16  2.1  1.1 11.8  1.8  9.9 NNW   N    AVERAGE  6.5 332
2024 11 15 02 46  2.3  1.4 13.3  1.9  8.3  NW  NE    AVERAGE  6.9 325
2024 11 15 02 16  2.4  1.5 13.3  1.9  7.1 NNW  NE    AVERAGE  7.1 330
2024 11 15 01 46  2.3  1.3 13.3  1.9  9.1 NNW NNE    AVERAGE  6.8 334
2024 11 15 01 16  2.5  1.5 13.3  2.0  8.3  NW NNE    AVERAGE  7.1 325
2024 11 15 00 46  2.6  1.7 13.3  2.0  8.3  NW  NE    AVERAGE  7.3 325
2024 11 15 00 16  2.4  1.4 13.3  2.0  7.7 NNW  NE    AVERAGE  7.0 330
2024 11 14 23 46  2.3  1.4 14.3  1.9  8.3 NNW  NE    AVERAGE  6.9 330
2024 11 14 23 16  2.5  1.6 14.3  1.9  7.7 NNW NNE    AVERAGE  7.5 331
2024 11 14 22 46  2.3  1.4 14.3  1.9  9.1  NW NNE    AVERAGE  6.9 320
2024 11 14 22 16  2.4  1.6 14.3  1.9  8.3  NW  NE    AVERAGE  7.2 324
2024 11 14 21 46  2.5  1.6 14.3  2.0  8.3 NNW  NE    AVERAGE  7.3 330
2024 11 14 21 16  2.4  1.5 14.3  1.9  7.1  NW  NE    AVERAGE  7.3 311
2024 11 14 20 46  2.2  1.5 14.3  1.6  9.1  NW NNE    AVERAGE  7.3 318
2024 11 14 20 16  2.4  1.7 14.3  1.6  6.7  NW  NE      SWELL  7.8 321
2024 11 14 19 46  2.3  1.6 14.3  1.7  7.7  NW  NE    AVERAGE  7.5 323
2024 11 14 19 16  2.3  1.6 14.3  1.7  8.3  NW  NE    AVERAGE  7.7 325
2024 11 14 18 46  2.2  1.6 14.3  1.6  7.7  NW NNE      SWELL  7.5 325
2024 11 14 18 16  2.0  1.2 14.3  1.7  8.3 NNW  NE    AVERAGE  6.7 328
2024 11 14 17 46  2.1  1.4 15.4  1.6  7.7  NW  NE    AVERAGE  7.1 323
2024 11 14 17 16  2.2  1.5 14.3  1.7  7.1  NW  NE    AVERAGE  7.3 318
2024 11 14 16 46  2.2  1.5 15.4  1.7  7.1  NW NNE    AVERAGE  7.4 325
2024 11 14 16 16  2.3  1.6 14.3  1.6  7.7  NW  NE      SWELL  7.7 323
2024 11 14 15 46  2.4  1.8 15.4  1.6  8.3  NW  NE      SWELL  8.1 320
2024 11 14 15 16  2.4  1.8 14.3  1.6  7.7  NW  NE      SWELL  8.0 318
2024 11 14 14 46  2.4  1.7 15.4  1.7  7.7 NNW NNE      SWELL  8.0 327
2024 11 14 14 16  2.4  1.8 13.3  1.6  7.7  NW  NE      SWELL  8.0 323
2024 11 14 13 46  2.6  1.9 15.4  1.7  6.7  NW  NE      SWELL  8.3 323
2024 11 14 13 16  2.3  1.7 14.3  1.6  7.1  NW  NE      SWELL  7.8 321
2024 11 14 12 46  2.4  1.9 15.4  1.5  7.1  NW  NE      SWELL  8.4 324
2024 11 14 12 16  2.6  2.1 15.4  1.6  6.2 NNW  NE      SWELL  8.8 327
2024 11 14 11 46  2.4  1.8 14.3  1.6  6.7  NW  NE      SWELL  7.9 321
2024 11 14 11 16  2.5  1.9 15.4  1.6  6.7  NW  NE      SWELL  8.5 318
2024 11 14 10 46  2.4  1.8 15.4  1.7  7.7 NNW  NE      SWELL  8.0 328
2024 11 14 10 16  2.4  1.8 15.4  1.6  7.7  NW  NE      SWELL  8.1 316
2024 11 14 09 46  2.7  2.0 15.4  1.8  7.7  NW  NE      SWELL  8.6 324
2024 11 14 09 16  2.5  2.0 15.4  1.6  7.7 NNW  NE      SWELL  8.7 328
2024 11 14 08 46  2.5  1.9 14.3  1.6  7.1  NW  NE      SWELL  8.6 324
2024 11 14 08 16  2.4  1.8 15.4  1.6  7.7  NW  NE      SWELL  8.4 320
2024 11 14 07 46  2.5  1.9 15.4  1.6  6.7 NNW NNE      SWELL  8.5 330
2024 11 14 07 16  2.7  2.1 16.7  1.7  8.3 NNW  NE      SWELL  9.0 327
2024 11 14 06 46  2.5  1.9 14.3  1.6  7.7 NNW  NE      SWELL  8.5 328
2024 11 14 06 16  2.3  1.8 14.3  1.5  7.7  NW  NE      SWELL  8.6 323
2024 11 14 05 46  2.3  1.7 15.4  1.5  7.7  NW  NE      SWELL  8.4 323
2024 11 14 05 16  2.5  2.0 14.3  1.5  7.1  NW  NE      SWELL  8.9 320
2024 11 14 04 46  2.4  1.8 15.4  1.6  7.1  NW  NE      SWELL  8.4 324
2024 11 14 04 16  2.5  2.1 15.4  1.4  7.7  NW  NE      SWELL  9.2 325
2024 11 14 03 46  2.4  1.8 12.5  1.6  7.7  NW  NE      SWELL  8.3 323
2024 11 14 03 16  2.6  2.0 13.3  1.6  7.1  NW  NE      SWELL  8.6 321
2024 11 14 02 46  2.8  2.3 15.4  1.6  7.7  NW  NE      SWELL  9.3 318
2024 11 14 02 16  2.7  2.2 16.7  1.5  7.7  NW  NE      SWELL  9.3 323
2024 11 14 01 46  2.7  2.3 15.4  1.5  7.1  NW  NE      SWELL  9.3 317
2024 11 14 01 16  2.8  2.3 14.3  1.6  7.1  NW  NE      SWELL  9.2 316
2024 11 14 00 46  2.9  2.3 16.7  1.6  6.7  NW  NE      SWELL  9.3 320
2024 11 14 00 16  2.7  2.1 14.3  1.7  7.1  NW  NE      SWELL  8.8 309
2024 11 13 23 46  2.9  2.4 16.7  1.6  7.1  NW  NE      SWELL  9.7 320
2024 11 13 23 16  3.0  2.6 16.7  1.5  6.7  NW  NE      SWELL 10.2 320
2024 11 13 22 46  3.1  2.7 18.2  1.6  7.7  NW NNE      SWELL 10.5 321
2024 11 13 22 16  3.0  2.6 16.7  1.5  7.1  NW  NE      SWELL 10.6 320
2024 11 13 21 46  3.0  2.5 18.2  1.6  7.1  NW NNE      SWELL 10.2 324
2024 11 13 21 16  2.9  2.5 18.2  1.6  7.7  NW  NE      SWELL 10.3 324
2024 11 13 20 46  3.0  2.5 18.2  1.6  7.1 NNW  NE      SWELL 10.4 330
2024 11 13 20 16  2.9  2.5 18.2  1.6  7.7 NNW  NE      SWELL 10.3 332
2024 11 13 19 46  2.8  2.3 18.2  1.6  6.7 NNW  NE      SWELL 10.0 332
2024 11 13 19 16  2.7  2.3 16.7  1.5  7.7  NW  NE      SWELL 10.3 320
2024 11 13 18 46  2.7  2.3 18.2  1.4  6.7 NNW  NE      SWELL 10.3 327
2024 11 13 18 16  2.4  1.9 18.2  1.4  7.1  NW  NE      SWELL  9.3 325
2024 11 13 17 46  2.4  1.9 18.2  1.4  7.1 NNW  NE      SWELL  9.3 327
2024 11 13 17 16  2.3  1.9 15.4  1.4  6.7  NW  NE      SWELL  9.2 310
2024 11 13 16 46  2.4  1.9 16.7  1.4  7.1  NW  NE      SWELL  9.4 323
2024 11 13 16 16  2.1  1.6 15.4  1.4  7.7  NW  NE      SWELL  8.2 306
2024 11 13 15 46  2.4  2.0 16.7  1.4  6.7  NW  NE      SWELL  9.4 310
2024 11 13 15 16  2.1  1.6 16.7  1.4  6.7  NW  NE      SWELL  8.0 307
2024 11 13 14 46  2.2  1.6 16.7  1.5  7.7  NW  NE      SWELL  8.0 307
2024 11 13 14 16  2.1  1.6 16.7  1.4  6.2  NW  NE      SWELL  8.2 309
2024 11 13 13 46  2.0  1.4 16.7  1.4  6.2 WNW  NE      SWELL  7.8 302
2024 11 13 13 16  2.0  1.4 18.2  1.5  7.1  NW  NE    AVERAGE  7.6 317
2024 11 13 12 16  2.0  1.5 16.7  1.4  6.7  NW  NE      SWELL  8.0 304
2024 11 13 11 46  1.8  1.2 16.7  1.3  7.1 WNW  NE    AVERAGE  7.3 302
2024 11 13 11 16  2.0  1.5 18.2  1.3  6.2 WNW  NE      SWELL  8.2 302
2024 11 13 10 46  1.9  1.4 16.7  1.3  6.7 WNW  NE      SWELL  7.7 303
2024 11 13 10 16  2.2  1.7 16.7  1.4  5.9  NW  NE      SWELL  8.5 309
2024 11 13 09 46  1.8  1.2 16.7  1.3  6.7  NW  NE    AVERAGE  7.1 306
2024 11 13 09 16  1.7  1.2 18.2  1.3  6.2 WNW  NE    AVERAGE  7.3 299
2024 11 13 08 46  1.8  1.3 18.2  1.4  6.2 WNW  NE    AVERAGE  7.7 300
2024 11 13 08 16  1.8  1.2 18.2  1.4  6.2 WNW  NE    AVERAGE  7.4 302
2024 11 13 07 46  1.7  1.0 18.2  1.4  6.2  NW  NE    AVERAGE  6.8 318
2024 11 13 07 16  1.8  1.1 12.5  1.4  6.7  NW  NE    AVERAGE  6.9 321
2024 11 13 06 46  1.8  1.2 14.3  1.3  5.9  NW  NE    AVERAGE  7.4 320
2024 11 13 06 16  1.7  1.1 18.2  1.3  9.9  NW NNW    AVERAGE  7.3 304
2024 11 13 05 46  1.6  1.0 14.3  1.2  9.9  NW NNW    AVERAGE  6.9 309
2024 11 13 05 16  1.6  1.1 11.8  1.2  9.9  NW   N    AVERAGE  6.8 320
2024 11 13 04 46  1.6  1.1 13.3  1.2  9.9  NW NNW    AVERAGE  7.0 316
2024 11 13 04 16  1.6  1.1 13.3  1.1  9.9 NNW NNW      SWELL  6.8 332
2024 11 13 03 46  1.6  1.2 12.5  1.1  9.9 NNW NNW      SWELL  7.1 327
2024 11 13 03 16  1.7  1.3 12.5  1.1  9.9 NNW NNW      SWELL  7.3 332
2024 11 13 02 46  1.6  1.1 14.3  1.1  9.9  NW  NW      SWELL  7.1 316
2024 11 13 02 16  1.6  1.1 12.5  1.2  9.9  NW NNW    AVERAGE  6.7 317
2024 11 13 01 46  1.6  1.1 13.3  1.2  9.9  NW NNW    AVERAGE  6.6 310
2024 11 13 01 16  1.7  1.3 12.5  1.2  9.9  NW  NW      SWELL  7.2 318
2024 11 13 00 46  1.8  1.4 11.8  1.2  9.9  NW NNW      SWELL  7.5 309
2024 11 13 00 16  1.7  1.3 11.8  1.1  9.9  NW NNW      SWELL  7.3 307
2024 11 12 23 46  1.7  1.4 12.5  1.1  9.9  NW NNW      SWELL  8.0 316
2024 11 12 23 16  1.9  1.5 12.5  1.1  9.9  NW  NW      SWELL  8.0 310
2024 11 12 22 46  1.8  1.4 13.3  1.2  9.9  NW  NW      SWELL  7.5 317
2024 11 12 22 16  1.8  1.3 13.3  1.2  6.7  NW  NE      SWELL  7.3 314
2024 11 12 21 46  1.9  1.5 14.3  1.2  6.7  NW  NE      SWELL  7.8 316
2024 11 12 21 16  2.1  1.8 14.3  1.2  6.7  NW  NE      SWELL  8.3 307
2024 11 12 20 46  1.9  1.5 12.5  1.2  9.9  NW  NW      SWELL  7.7 309
2024 11 12 20 16  1.9  1.5 13.3  1.2  7.7  NW  NE      SWELL  8.1 311
2024 11 12 19 46  2.0  1.7 13.3  1.2  7.1 WNW  NE      SWELL  8.6 303
2024 11 12 19 16  1.8  1.4 11.8  1.1  6.7  NW  NE      SWELL  8.2 324
2024 11 12 18 46  2.0  1.7 14.3  1.2  9.9  NW NNW      SWELL  8.9 324
2024 11 12 18 16  1.8  1.4 13.3  1.1  7.7  NW  NE      SWELL  8.2 324
2024 11 12 17 46  2.0  1.6 13.3  1.1  7.1  NW  NE      SWELL  8.6 314
2024 11 12 17 16  2.0  1.6 12.5  1.2  7.7  NW  NE      SWELL  8.4 321
2024 11 12 16 46  1.9  1.6 14.3  1.1  8.3  NW NNE      SWELL  9.2 316
2024 11 12 16 16  2.2  1.9 13.3  1.1  7.7  NW  NE      SWELL  9.8 316
2024 11 12 15 46  2.0  1.6 13.3  1.2  7.7  NW  NE      SWELL  9.2 316
2024 11 12 15 16  1.7  1.3 14.3  1.1  7.1  NW  NE      SWELL  8.3 316
2024 11 12 14 46  1.9  1.5 14.3  1.2  7.7  NW  NE      SWELL  8.7 316
2024 11 12 14 16  2.0  1.6 14.3  1.2  7.7  NW  NE      SWELL  8.8 310
2024 11 12 13 46  2.1  1.7 14.3  1.1  9.1  NW NNW      SWELL  9.2 311
2024 11 12 13 16  2.0  1.6 13.3  1.1  9.9  NW  NW      SWELL  8.9 311
2024 11 12 12 46  2.0  1.7 13.3  1.1  7.7  NW  NE      SWELL  9.4 313
2024 11 12 12 16  2.0  1.7 13.3  1.1  7.1  NW  NE      SWELL  9.1 306
2024 11 12 11 46  2.1  1.7 13.3  1.2  9.9  NW  NW      SWELL  9.1 313
2024 11 12 11 16  2.1  1.8 13.3  1.2  7.7  NW  NE      SWELL  9.0 311
2024 11 12 10 46  1.8  1.4 13.3  1.2  7.1  NW  NE      SWELL  8.1 313
2024 11 12 10 16  1.9  1.6 13.3  1.2  7.1  NW  NE      SWELL  8.6 316
2024 11 12 09 46  2.0  1.6 14.3  1.3  7.7  NW  NE      SWELL  8.8 317
2024 11 12 09 16  2.0  1.6 14.3  1.3  7.7  NW  NE      SWELL  8.5 313
2024 11 12 08 46  1.9  1.3 13.3  1.4  7.7  NW  NE    AVERAGE  7.9 314
2024 11 12 08 16  2.0  1.5 14.3  1.3  7.7  NW  NE      SWELL  8.5 314
2024 11 12 07 46  1.9  1.2 14.3  1.4  7.7  NW  NE    AVERAGE  7.7 321
2024 11 12 07 16  1.9  1.4 14.3  1.3  7.7  NW  NE      SWELL  8.1 320
2024 11 12 06 46  1.9  1.3 14.3  1.4  7.7  NW  NE    AVERAGE  7.8 318
2024 11 12 06 16  1.8  1.2 14.3  1.4  9.9 NNW NNW    AVERAGE  7.7 327
2024 11 12 05 46  1.9  1.5 14.3  1.2  7.7 NNW  NE      SWELL  8.7 328
2024 11 12 05 16  1.9  1.5 14.3  1.1  7.7  NW  NE      SWELL  9.0 325
2024 11 12 04 46  1.9  1.6 14.3  1.1  9.9 NNW NNW      SWELL  9.2 331
2024 11 12 04 16  1.8  1.6 14.3  0.9  7.1  NW NNE      SWELL  9.3 324
2024 11 12 03 16  1.8  1.5 14.3  1.0  9.1 NNW NNW      SWELL  9.0 328
2024 11 12 02 46  2.0  1.7 15.4  1.1  7.7  NW  NE      SWELL  9.4 317
2024 11 12 02 16  1.9  1.5 15.4  1.1  9.9  NW NNW      SWELL  8.8 316
2024 11 12 01 46  1.8  1.4 15.4  1.2  9.9  NW NNW      SWELL  8.4 310
2024 11 12 01 16  2.1  1.8 15.4  1.1  6.2  NW  NE      SWELL  9.5 313
2024 11 12 00 46  2.0  1.6 15.4  1.2  7.1  NW  NE      SWELL  9.1 317
2024 11 12 00 16  1.8  1.3 15.4  1.3  9.9  NW  NW      SWELL  8.3 309
2024 11 11 23 46  1.9  1.5 15.4  1.2  7.7  NW NNE      SWELL  8.4 318
2024 11 11 23 16  2.0  1.5 15.4  1.2  7.1  NW  NE      SWELL  8.7 316
2024 11 11 22 46  2.1  1.6 15.4  1.4  7.1  NW  NE      SWELL  8.4 314
2024 11 11 22 16  1.8  1.2 15.4  1.3  7.7  NW  NE    AVERAGE  7.3 306
2024 11 11 21 46  2.0  1.4 15.4  1.4  7.1  NW  NE      SWELL  8.3 314
2024 11 11 21 16  2.0  1.4 16.7  1.3  7.1  NW  NE      SWELL  8.4 316
2024 11 11 20 46  2.0  1.5 16.7  1.3  7.1  NW  NE      SWELL  8.7 314
2024 11 11 20 16  1.7  1.2 16.7  1.2  6.7  NW  NE      SWELL  7.9 311
2024 11 11 19 46  1.9  1.4 16.7  1.3  6.2  NW NNE      SWELL  8.9 317
2024 11 11 19 16  1.6  1.1 16.7  1.3  6.2  NW  NE    AVERAGE  7.3 309
2024 11 11 18 46  1.6  1.1 16.7  1.2  7.1  NW  NE    AVERAGE  7.7 321
2024 11 11 18 16  1.6  0.8 16.7  1.3  7.1  NW  NE    AVERAGE  6.7 318
2024 11 11 17 46  1.4  0.8 16.7  1.2  6.2  NW  NE    AVERAGE  6.7 320
2024 11 11 17 16  1.7  1.1 16.7  1.3  7.7  NW  NE    AVERAGE  7.5 325
2024 11 11 16 46  1.5  0.8 16.7  1.3  7.1  NW  NE    AVERAGE  6.7 318
2024 11 11 16 16  1.6  0.9 16.7  1.3  7.1  NW  NE    AVERAGE  7.1 321
2024 11 11 15 46  1.5  0.8 16.7  1.2  7.7  NW  NE    AVERAGE  6.8 324
2024 11 11 15 16  1.4  0.7 16.7  1.2  7.1 NNW  NE    AVERAGE  6.6 327
2024 11 11 14 46  1.4  0.7 11.1  1.2  7.1 NNW  NE    AVERAGE  6.5 331
2024 11 11 14 16  1.4  0.8 11.1  1.2  8.3  NW   N    AVERAGE  6.8 324
2024 11 11 13 46  1.5  0.8 11.1  1.3  7.7  NW NNE    AVERAGE  6.4 325
2024 11 11 13 16  1.4  0.8 10.5  1.2  9.9 NNW  NW    AVERAGE  6.5 328
2024 11 11 12 46  1.4  0.8 11.1  1.2  6.7 NNW  NE    AVERAGE  6.7 328
2024 11 11 12 16  1.4  0.7 11.8  1.2  6.7 NNW  NE    AVERAGE  6.1 337
2024 11 11 11 46  1.5  0.7 11.8  1.3  9.9 NNW  NW    AVERAGE  6.2 332
2024 11 11 11 16  1.5  0.7 10.5  1.3  9.1  NW NNW    AVERAGE  6.3 318
2024 11 11 10 46  1.5  0.7 10.5  1.3  9.9 NNW  NW    AVERAGE  6.2 328
2024 11 11 10 16  1.4  0.7 10.5  1.2  9.9  NW NNW    AVERAGE  6.2 321
2024 11 11 09 46  1.5  0.8 11.1  1.3  9.9  NW  NW    AVERAGE  6.4 313
2024 11 11 09 16  1.6  0.8 11.8  1.4  9.9  NW NNW    AVERAGE  6.9 325
2024 11 11 08 46  1.4  0.7 10.5  1.3  9.9  NW  NW    AVERAGE  6.5 320
2024 11 11 08 16  1.4  0.7 10.5  1.2  9.1  NW NNW    AVERAGE  6.3 332
2024 11 11 07 46  1.5  0.7 10.5  1.4  9.9  NW NNW    AVERAGE  6.5 328
2024 11 11 07 16  1.6  0.8 11.1  1.4  9.9 NNW NNW    AVERAGE  6.7 339
2024 11 11 06 46  1.6  0.8 11.8  1.4  9.9 NNW  NW    AVERAGE  6.9 324
2024 11 11 06 16  1.5  0.8 11.1  1.3  9.9 NNW NNW    AVERAGE  7.0 331
2024 11 11 05 46  1.6  0.9 11.1  1.3  9.9  NW NNW    AVERAGE  7.2 323
2024 11 11 05 16  1.4  0.7 11.1  1.3  9.9 NNW NNW    AVERAGE  6.8 337
2024 11 11 04 46  1.4  0.9 10.5  1.2  9.9 NNW NNW    AVERAGE  7.1 330
2024 11 11 04 16  1.5  0.8 11.1  1.3  9.9  NW  NW    AVERAGE  7.0 324
2024 11 11 03 46  1.6  0.8 11.1  1.3  9.9 NNW NNW    AVERAGE  7.1 332
2024 11 11 03 16  1.5  0.7 11.1  1.4  9.9  NW  NW    AVERAGE  6.7 318
2024 11 11 02 46  1.5  0.9 11.1  1.2  9.9 NNW NNW    AVERAGE  7.0 327
2024 11 11 02 16  1.5  0.8 10.5  1.2  9.9  NW  NW    AVERAGE  6.8 309
2024 11 11 01 46  1.5  0.8 10.5  1.3  9.9  NW  NW    AVERAGE  6.5 320
2024 11 11 01 16  1.6  0.8 11.1  1.4  9.9  NW  NW    AVERAGE  6.6 316
2024 11 11 00 46  1.5  0.8 11.1  1.3  9.9  NW NNW    AVERAGE  6.8 323
2024 11 11 00 16  1.7  1.1 10.5  1.4  9.9  NW  NW    AVERAGE  7.1 321
2024 11 10 23 46  1.6  1.0 11.1  1.3  9.9  NW  NW    AVERAGE  6.9 314
2024 11 10 23 16  1.7  1.1 11.1  1.4  9.9  NW  NW    AVERAGE  6.9 307
2024 11 10 22 46  1.7  1.1 11.1  1.3  9.9  NW  NW    AVERAGE  7.1 313
2024 11 10 22 16  1.7  1.0 11.1  1.4  7.7  NW NNE    AVERAGE  6.5 307
2024 11 10 21 46  1.7  1.0 11.1  1.4  9.1  NW NNW    AVERAGE  6.6 314
2024 11 10 21 16  1.7  1.1 11.1  1.4  9.9  NW  NW    AVERAGE  6.6 313
2024 11 10 20 46  1.8  1.1 11.1  1.4  9.9  NW  NW    AVERAGE  6.8 314
2024 11 10 20 16  1.9  1.2 11.8  1.4  9.9  NW  NW    AVERAGE  7.2 311
2024 11 10 19 16  1.8  1.2 11.1  1.4  7.1  NW NNE    AVERAGE  7.2 314
2024 11 10 18 46  1.8  1.2 12.5  1.4  9.9  NW  NW    AVERAGE  7.0 310
2024 11 10 18 16  1.8  1.2 11.1  1.4  6.7  NW NNE    AVERAGE  7.2 317
2024 11 10 17 46  1.8  1.0 11.1  1.5  9.9  NW  NW    AVERAGE  6.8 323
2024 11 10 17 16  2.0  1.4 11.8  1.4  9.9  NW NNW      SWELL  7.8 320
2024 11 10 16 46  1.9  1.2 11.8  1.5  9.9  NW NNW    AVERAGE  7.3 318
2024 11 10 16 16  1.8  1.1 11.8  1.4  6.7 NNW NNE    AVERAGE  7.2 328
2024 11 10 15 46  1.8  1.1 11.8  1.4  7.1  NW NNE    AVERAGE  7.3 321
2024 11 10 15 16  2.0  1.4 11.8  1.5  9.9 NNW NNW    AVERAGE  8.1 330
2024 11 10 14 46  1.8  1.2 12.5  1.4  7.7  NW NNE    AVERAGE  7.5 318
2024 11 10 14 16  1.9  1.2 12.5  1.5  9.9  NW NNW    AVERAGE  7.7 321
2024 11 10 13 46  1.8  1.1 12.5  1.4  9.1 NNW NNW    AVERAGE  7.4 330
2024 11 10 13 16  1.8  1.2 12.5  1.4  9.9  NW NNW    AVERAGE  7.6 321
2024 11 10 12 46  2.0  1.3 12.5  1.5  9.9 NNW NNW    AVERAGE  7.7 327
2024 11 10 12 16  1.9  1.2 12.5  1.4  8.3  NW NNW    AVERAGE  7.4 318
2024 11 10 11 46  2.0  1.4 12.5  1.5  7.1  NW NNE    AVERAGE  7.9 325
2024 11 10 11 16  1.8  1.1 11.1  1.4  9.9 NNW  NW    AVERAGE  7.3 327
2024 11 10 10 46  1.8  1.1 12.5  1.4  9.9  NW NNW    AVERAGE  7.4 321
2024 11 10 10 16  2.0  1.3 12.5  1.5  9.9  NW  NW    AVERAGE  7.6 323
2024 11 10 09 46  2.1  1.4 12.5  1.5  9.9  NW  NW    AVERAGE  7.8 323
2024 11 10 09 16  2.0  1.3 12.5  1.5  9.1  NW NNW    AVERAGE  7.6 321
2024 11 10 08 46  1.9  1.2 12.5  1.5  9.1  NW NNW    AVERAGE  7.6 320
2024 11 10 08 16  2.0  1.3 12.5  1.5  9.1  NW NNW    AVERAGE  7.5 321
2024 11 10 07 46  1.9  1.2 12.5  1.5  9.1  NW NNW    AVERAGE  7.3 323
2024 11 10 07 16  2.0  1.4 13.3  1.4  9.9  NW  NW      SWELL  7.5 320
2024 11 10 06 46  2.0  1.2 11.8  1.6  9.9  NW NNW    AVERAGE  7.6 321
2024 11 10 06 16  2.1  1.3 12.5  1.6  9.9  NW  NW    AVERAGE  7.5 318
2024 11 10 05 46  2.1  1.4 12.5  1.6  9.9  NW NNW    AVERAGE  7.8 320
2024 11 10 05 16  2.0  1.3 11.8  1.5  9.9  NW  NW    AVERAGE  7.7 321
2024 11 10 04 46  1.9  1.3 12.5  1.5  9.9 NNW  NW    AVERAGE  7.5 332
2024 11 10 04 16  1.9  1.2 13.3  1.5  9.1 NNW NNW    AVERAGE  7.4 327
2024 11 10 03 46  1.9  1.2 12.5  1.6  9.9  NW  NW    AVERAGE  7.3 325
2024 11 10 03 16  1.9  1.2 10.5  1.5  9.9  NW NNW    AVERAGE  7.6 323
2024 11 10 02 46  2.0  1.4 11.8  1.4  6.7 NNW NNE      SWELL  7.7 328
2024 11 10 02 16  1.9  1.2 12.5  1.6  9.9 NNW NNW    AVERAGE  7.4 332
2024 11 10 01 46  2.2  1.5 11.1  1.6  9.9  NW NNW    AVERAGE  7.7 314
2024 11 10 01 16  2.2  1.5 11.1  1.6  9.9  NW  NW    AVERAGE  7.8 320
2024 11 10 00 46  2.1  1.5 11.8  1.6  9.9 NNW NNW    AVERAGE  7.8 327
2024 11 10 00 16  2.0  1.3 13.3  1.6  9.1  NW NNW    AVERAGE  7.4 318
2024 11 09 23 46  2.2  1.6 11.8  1.6  9.9 NNW  NW      SWELL  7.8 327
2024 11 09 23 16  2.2  1.6 11.8  1.6  9.9  NW NNW      SWELL  7.8 320
2024 11 09 22 46  2.0  1.4 12.5  1.5  9.9  NW NNW    AVERAGE  7.4 324
2024 11 09 22 16  2.0  1.4 11.8  1.6  9.9  NW NNW    AVERAGE  7.6 317
2024 11 09 21 46  2.1  1.3 10.5  1.6  9.9  NW  NW    AVERAGE  7.3 320
2024 11 09 21 16  2.1  1.5 11.1  1.6  9.9  NW  NW    AVERAGE  7.6 320
2024 11 09 20 46  2.1  1.5 11.8  1.5  9.9  NW NNW      SWELL  7.8 318
2024 11 09 20 16  2.1  1.5 11.1  1.5  9.9  NW  NW      SWELL  7.8 324
2024 11 09 19 46  2.2  1.7 12.5  1.5  9.9  NW NNW      SWELL  8.1 311
2024 11 09 19 16  2.0  1.4 12.5  1.5  9.9  NW  NW    AVERAGE  7.5 310
2024 11 09 18 46  2.2  1.6 11.8  1.5  6.7  NW NNE      SWELL  8.0 313
2024 11 09 18 16  2.1  1.5 12.5  1.5  9.9  NW  NW      SWELL  7.6 313
2024 11 09 17 46  2.0  1.3 12.5  1.6  7.1  NW NNE    AVERAGE  7.0 316
2024 11 09 17 16  2.2  1.6 12.5  1.4  7.1  NW NNE      SWELL  7.9 316
2024 11 09 16 46  2.0  1.4 11.8  1.5  6.7  NW NNE    AVERAGE  7.2 317
2024 11 09 16 16  2.1  1.3 12.5  1.6  6.7  NW NNE    AVERAGE  7.1 321
2024 11 09 15 46  2.1  1.4 12.5  1.7  7.1 NNW NNE    AVERAGE  7.3 327
2024 11 09 15 16  2.1  1.5 11.8  1.5  7.1  NW NNE      SWELL  7.6 320
2024 11 09 14 46  2.3  1.5 13.3  1.7  6.2  NW NNE    AVERAGE  7.5 317
2024 11 09 14 16  2.2  1.5 11.8  1.6  5.9  NW NNE    AVERAGE  7.6 323
2024 11 09 13 46  2.1  1.3 11.1  1.7  7.1 NNW NNE    AVERAGE  7.4 327
2024 11 09 13 16  2.1  1.5 11.8  1.6  6.7 NNW NNE    AVERAGE  7.5 331
2024 11 09 12 46  2.3  1.6 12.5  1.7  7.1 NNW NNE    AVERAGE  7.7 327
2024 11 09 12 16  2.5  1.8 12.5  1.7  7.1 NNW NNE      SWELL  8.0 331
2024 11 09 11 46  2.5  1.8 13.3  1.8  7.7 NNW   N      SWELL  8.1 334
2024 11 09 11 16  2.4  1.8 13.3  1.6  9.1 NNW NNW      SWELL  8.1 334
2024 11 09 10 46  2.4  1.7 13.3  1.7  9.9 NNW NNW      SWELL  8.1 334
2024 11 09 10 16  2.5  1.7 11.8  1.9  7.1 NNW NNE    AVERAGE  7.8 327
2024 11 09 09 46  2.4  1.6 12.5  1.8  8.3  NW NNE    AVERAGE  7.6 325
2024 11 09 09 16  2.5  1.7 13.3  1.9  8.3 NNW   N    AVERAGE  7.8 332
